company_id,No.,profile_url,name,type,website,staff_count,follower_count,description,found_yr,HQ,city,province,industries,specialities,company_name,age_of_company,spec_len,certification_by,desc_len
513302,86,https://www.linkedin.com/company/sewon-cellontech-co.-ltd./,"Sewon Cellontech Co.,Ltd.",PUBLIC_COMPANY,http://www.swcell.com,52,633,"Sewon Cellontech (listed on Korean Stock Market, KOSPI) is a leading korean bio-technology company producing regeneration medicine and medical devices, native collagen, and skin care product. We have developed and provided advanced cell therapy products for cartilage and bone regeneration, and we also supplied various collagen products. It has been marketing the skin care products, NovoSstrata and NovoFill, over the world.  Since SEWON CELLONTECH has developed the patented collagen manufacturing, it has been dedicated to serving discerning customers fine formulation for skin with the specialized collagen. The collagen used for NOVOSTRATA and NovoFill is not a general collagen in the market but atelocollagen which is well-known as 100% genuine native collagen while others are structurally changed by extreme conditions. Based on the characteristics of the NovoStrata and NovoFill containing the atelocollagen, it gives much beneficial effects to skin regeneration and anti-aging actions. Moreover, the atelocollagen for cosmetics use is also available from us (Brand : RMS BioCollagen ) which could be better option for raw-materials of cosmetics. The atelocollagen has been listed on the INCI of USA PCPC(Personal Care Products Council).",1971,KR,Seoul,ZJ,Biotechnology,"Skin Care Products,medical device,Collagen Filler, CartiFill, SurgiFill, TheraFill, OssFill, DuoFill,NovoStata and Serazena,Wound dressing",sewon cellontech ,50,138,CE(for medical devices),1248
1544661,87,https://www.linkedin.com/company/beike-biotechnology/,"Beike Biotechnology Co.,Ltd.",PRIVATELY_HELD,http://www.beikebiotech.com/,41,644,"Beike Biotechnology, the world's largest stem cell provider, is a leading biotechnology company whose scientists have been dedicated to the development and commercialization of adult stem cell therapies since 1999. The company currently produces a full line of stem cell products derived from umbilical cord, cord blood, and bone marrow stem cells. Beike's proprietary processing and quality assurance technologies prepare the cells for use in treating a variety of serious medical conditions including ataxia, brain injury, cerebral palsy, diabetic foot disease, lower limb ischemia, multiple sclerosis, muscular dystrophy, spinal cord injury, and optic nerve damage.",2005,CN,Shenzhen,GD,Biotechnology,"Adult Stem Cell Research,Stem Cell Clinical Translation,Stem Cell Banking,Immunotherapy",beike biotechnology ,16,87,n/a,668
3996087,88,https://www.linkedin.com/company/shengyi-technology-co-ltd-/,"Shengyi Technology Co.,Ltd.",PUBLIC_COMPANY,http://www.syst.com.cn,185,375,"Shengyi Technology is a biotechnology company based out of DONGGUAN,. Shengyi Technology representatives, don’t miss out on opportunities to build relationships with members on LinkedIn. Claim your page, write a simple description, and share content to attract followers that can lead to new customers, brand fans, and future employees. Go here to get started: http://linkd.in/1DUpBvu",2005,CN,Gongguan,GD,Biotechnology,null,shengyi technology ,16,4,n/a,384
30976988,89,https://www.linkedin.com/company/hipro-biotechnology-co-ltd/,"HiPro Biotechnology Co.,Ltd",PARTNERSHIP,http://www.hipro.us,4,653,"Hipro is a high-tech enterprise which originate in Silicon Valley, USA. We delicate ourselves to IVD for last 19 years and focus on R&D, manufacturing, marketing, and relevant services of Point-of Care products. Hipro has a world-class high capacity manufacturing facility (10000 sq.m.) with 1500 sq.m. current GMP  plants and strict quality control system. The quality system is ISO 13485/TUV/CE.",2006,CN,Nanjing,JS,Medical Device,null,hipro biotechnology ,15,4,CE(for medical devices),397
70505553,90,https://www.linkedin.com/company/zhengzhou-shengda-khumic-biotechnology-co-ltd-1/,"Shengda Khumic Biotechnology Co.,Ltd",SELF_OWNED,https://www.khumic.com/products/?fr_ln_pg,9,257,"Zhengzhou Shengda Khumic Biotechnology Co.,Ltd- The Largest Humic & Fulvic Products Manufacturer In China.  Our factory covers an area of about 100,000 square meters in Hami city-Xinjiang province in China. Using the best high activity young leonardite as raw materials, our annual production capacity of humate products is 200,000 metric tons, now we are the largest humate products factory in China.  Our main products are including:  Fulvic Acid Granule/Powder/Flakes; Humic Acid Powder/Granule/Round Balls; Potassium Humate Granule/Powder/Flakes; Potassium Fulvate Granule/Powder/Flakes; Sodium Humate Granule/Powder/Flakes; Amino + Humic Shinny Balls  Our above products have significant effects on increasing crop yield and improving fruits quality,etc.  At the same time, we are supplying 100% Natural Mineral Source Fulvic Acid for Beverage/Food/Cosmetic/Pharmaceutical application, which is 100% physically extracted from Natural Minerals with international advanced technology.",2006,CN,Zhengzhou,HA,Biotechnology,null,shengda khumic biotechnology ,15,4,n/a,987
3995399,91,https://www.linkedin.com/company/merro-pharmaceutical-co-ltd-/,"Merro Pharmaceutical Co.,Ltd.",PUBLIC_COMPANY,http://www.merro.com.cn,172,344,"Merro Pharma is a pharmaceuticals company based out of DALIAN, LIA, China.",2006,CN,Dalian,LN,Pharmaceuticals,null,merro pharmaceutical ,15,4,n/a,74
14759412,92,https://www.linkedin.com/company/zhejiang-wolwo-bio-pharmaceutical-co-ltd/,"Zhejiang Wolwo Bio-Pharmaceutical Co.,Ltd",PUBLIC_COMPANY,http://www.wolwobiotech.com/,149,460,"Established in the year of 2002, Zhejiang Wolwo Biopharmaceutical Co., Ltd. is a high-tech biopharmaceutical listed company.  Wolwo specializes in innovative drugs with major technological or market advantages (including stem cell drugs, effective Chinese medicine or natural medicine), and products with medical functions, new medical devices, etc. Wolwo is currently the only SLIT (sublingual immunotherapy) manufacturer in China, and is the largest research and production base for allergens in Asia.  Wolwo also develops cosmetics as an extension of the company's desensitization industry. Official website—http://www.wolwobiotech.com/  ""SilkArmor""​ brand website—http://silkarmor.wolwobiotech.com/",2002,CN,Deqing,ZJ,Biotechnology,"SLIT,cosmetics,innovative medicine,biotech, immunotherapy",zhejiang wolwo bio-pharmaceutical ,19,57,n/a,702
10660261,93,https://www.linkedin.com/company/tinavi-medical-technologies-co.-ltd./,"TINAVI Medical Technologies Co.,Ltd",PUBLIC_COMPANY,http://www.tinavi.com,69,638,"TINAVI is a leading innovative medical device company headquartered in Beijing, China. The company's third-generation surgical robot, TiRobot®, can operate on the entire spine (cervical, thoracic and lumbar), the pelvis and the limbs, and may be used in both trauma and spine surgeries.  TiRobot® was approved by the CFDA in November 2016 and is available in over 30 hospitals across China.",2005,CN,Beijing,BJ,Medical Device,"medical device, orthopedic robot, Spinal Surgery,Operating Room Solutions,CFDA Approved,Trauma Surgeries,Minimally Invasive Surgeries",tinavi medical technologies ,16,133,FDA,390
3994383,94,https://www.linkedin.com/company/tonghua-dongbao-pharmaceutical-co-ltd-/,"Dongbao Pharmaceutical Co.,Ltd.",PUBLIC_COMPANY,http://www.thdb.com,174,368,"Tonghua Dongbao Pharma is a pharmaceuticals company based out of TONGHUA, JLN, China.",2005,CN,Tonghua,JL,Pharmaceuticals,null,dongbao pharmaceutical ,16,4,n/a,85
3997180,95,https://www.linkedin.com/company/tianjin-chase-sun-pharmaceutical-co-ltd-/,"Chase Sun Pharmaceutical Co.,Ltd. ",PUBLIC_COMPANY,http://www.chasesun.cn,152,474,"Established in 1996, Tianjin Chase Sun Pharmaceutical Co., Ltd. is a high-tech medicine and health industry group engaged in such fields as Chinese herb preparation, Chinese medicinal granule, synthetic drugs, biotech drugs, medical apparatus and internet based therapy, and integrating investment, research and development, production and capital. Adhering to its concept of all-round innovation, Chase Sun has established the first technology transformation center and academician work station in Tianjin, worked with scientific research institutions to establish the Innovation Alliance with enterprises as the core, and developed a trump-card series of products with independent intellectual property rights represented by “Xuebijing” injection (血必净®) and “Full Composition” formula granules (全成分®). Now Chase Sun owns 142 domestic invention patents in effect, 159 domestic utility model patents in effect, and two international invention patents in effect. Taking “the inheritor of Chinese medicine and the leader of health industry” for the vision, Chase Sun has achieved multi-dimensional leaps and bounds through a variety of financing instruments, establishing industry clusters in many fields including raw materials production, Chinese herbal medicine planting, modernized TCM preparation, TCM formula granules, synthetic drugs, biotech drugs, medical apparatus, wearable medical products, and internet based therapy. Chase Sun has developed into a medicine and health industry group integrating investment and financing, research and development, and production and sales. Chase Sun achieved sales revenue of RMB 3.348 billion in 2015, and paid taxation amounting RMB 633,000,000. By the beginning of 2016, Chase Sun has total assets valued at RMB 6.4 billion and a market value of RMB 20 billion, with 29 subordinate companies and more than 5,400 employees.",1996,CN,Tianjin,TJ,Pharmaceuticals,"Chinese medicine injections, Chinese medicine formula granules, medical equipment, raw materials, medical chain, drug research and development, drug sales, investment",chase sun pharmaceutical  ,25,166,n/a,1870
13195253,96,https://www.linkedin.com/company/Shenzhen-wisonic-medical-technology-co.-ltd/,"Shenzhen Wisonic Medical Technology CO.,Ltd.",PRIVATELY_HELD,http://www.wisonic.com/en,25,581,"Founded in 2012, Shenzhen Wisonic Medical Technology Co., Ltd devotes to point-of-care medical device development and manufacture by means of innovation and concentration. We believe being a responsible, innovative company is a promise to our customer. With a team of industry experts and passionate practitioners, we are able to meet the goals of our customer with individually tailored solutions that are specialized and flexible. Certified as National High-tech Enterprise and National Double Soft Enterprise of China, we set up higher standard for development and manufacture by means of investing 15% of our revenue into R&D annually. Our vision: To make healthcare more affordable and accessible to the people worldwide Our mission: Driven to meet healthcare needs tomorrow through technology innovation and concentration What we do? Wisonic works on things that matter health. We are bring advanced technologies and medical solutions that are simpler, more productive and more specialized to our customer. Its current product portfolio ranges from medical imaging systems, mobile healthcare solutions to patient monitoring systems, providing diversified and professional point-of-care solutions to meet different health needs. We are continuously putting in our maximum effort to deliver products that lower medical costs and improve user experience.",2012,CN,Shenzhen,GD,Medical Device,"Ultrasound,POC,Medical Solution",wisonic medical technology ,9,31,n/a,1357
12905197,97,https://www.linkedin.com/company/Hangzhou-alltest-biotech-co.-ltd./,"Hangzhou AllTest Biotech Co.,Ltd.",PRIVATELY_HELD,http://www.alltests.com.cn,20,594,"Hangzhou AllTest Biotech Co., Ltd is located in 550#，Yinhai Street, Baiyang District, Hangzhou Economic-Technological Development Area, the company registered capital of 15 million RMB. The company’s total construction area is about 3200 M2. The company holds strong ability of scientific research and innovative technology. AllTest Biotech leads the development frontier of biological technologies such as monoclonal antibody-colloidal gold and latex technique, gene engineering, compound antigen and immunoassay.  AllTest Biotech is thriving on design, development, manufacturing and sales of the lateral flow rapid IVD products and food safety test product. The product is broadly recognized in the international market for its rapid, convenience and accurateness. AllTest Biotech will strive to become the leader and pioneer in the diagnostic industry field of China and the world.",2009,CN,Hangzhou,ZJ,Biotechnology,"Women's Health Rapid Test,Infectious Disease Rapid Test,Drug of Abuse Rapid Test,Cardiac Markers Rapid Test,Tumor Markers Rapid Test,Other Rapid Test",alltest biotech ,12,149,n/a,885
